水流流	水流流 水汪汪
油流流	油流流 油乎乎
泡打粉	泡打粉 发酵粉
波罗子	波罗子 波罗蜜
洗衫板	洗衫板 洗衣板
流民佬	流民佬 流浪汉
渡仔佬	渡仔佬 即托儿
火柴支	火柴支 火柴棒
火水灯	火水灯 煤油灯
火水炉	火水炉 煤油炉
火爆都	火爆都 气炸了
火船仔	火船仔 小汽船
烧炮仗	烧炮仗 放鞭炮
热水壶	热水壶 热水瓶
照正讲	照正讲 老实说
煲猪肚	煲猪肚 做义务
牙兰豆	牙兰豆 荷兰豆
牙衣衣	牙衣衣 龇牙状
独睡床	独睡床 单人床
猪乸菜	猪乸菜 君达菜
琵琶骨	琵琶骨 肩胛骨
生勾勾	生勾勾 很不熟
生猪瘃	生猪瘃 睑腺炎
生龟佬	生龟佬 驼背的
电单车	电单车 摩托车
电灯杉	电灯杉 电线杆
番桃子	番桃子 番石榴
白灰带	白灰带 小带鱼
百罗雀	百罗雀 百灵鸟
相思仔	相思仔 绣眼儿
眼睛银	眼睛银 眼珠儿
码子筒	码子筒 子弹壳
硬梆梆	硬梆梆 硬得很
神经病	神经病 精神病
笑微微	笑微微 笑嘻嘻
等试辰	等试辰 待会儿
簸箕下	簸箕下 金环蛇
米屎苋	米屎苋 野苋菜
红当当	红当当 红通通
细佬仔	细佬仔 小孩子
细汶仔	细汶仔 小孩儿
翻跟斗	翻跟斗 打跟斗
老伯太	老伯太 老太太
耕田佬	耕田佬 庄稼人
耳疔疮	耳疔疮 中耳炎
耳聋疔	耳聋疔 中耳炎
肥朒朒	肥朒朒 胖乎乎
背窿窿	背窿窿 驼背状
背脊骨	背脊骨 脊椎骨
胡椒粉	胡椒粉 胡椒面
胶箍仔	胶箍仔 橡皮圈
脆筒仔	脆筒仔 小鱿鱼
花子佬	花子佬 二流子
花楞子	花楞子 蕃石榴
落大水	落大水 下大雨
落水仔	落水仔 下小雨
薄页页	薄页页 薄薄的
蚊火仔	蚊火仔 萤火虫
螺丝批	螺丝批 螺丝刀
螺丝拔	螺丝拔 螺丝刀
血流流	血流流 血淋淋
行军床	行军床 帆布床
褂仔鹤	褂仔鹤 蓑衣鹭
豆腐头	豆腐头 豆腐渣
败家仔	败家仔 败家子
败家六	败家六 败家子
趣过翅	趣过翅 很有趣
车衣机	车衣机 缝纫机
辘架床	辘架床 架子床
重林泵	重林泵 重得很
闪闪光	闪闪光 闪闪亮
高踭鞋	高踭鞋 高跟鞋
鬼勾雀	鬼勾雀 猫头鹰
鱼眼鸡	鱼眼鸡 龙眼鸡
鸡仔饼	鸡仔饼 杂烩饼
鸡竹妹	鸡竹妹 童养媳
鸡膥银	鸡膥银 鸡蛋黄
鸡踢椒	鸡踢椒 朝天椒
鸭乸掌	鸭乸掌 扁平足
鹅膥形	鹅膥形 椭圆形
麻桥仔	麻桥仔 江米桥
黄皮头	黄皮头 梅童鱼
黑胶绸	黑胶绸 香云纱
𪥕头巷	𪥕头巷 死胡同
䆔背佬	䆔背佬 驼背的人
二马机	二马机 铜水烟筒
冇彩数	冇彩数 运气不好
冷冷子	冷冷子 有点儿冷
南风螺	南风螺 一种海螺
口水花	口水花 唾沫星子
咸成子	咸成子 有点儿咸
嚡蠄蠄	嚡蠄蠄 很不平滑
外太公	外太公 外曾祖父
天井鸭	天井鸭 孤陋寡闻
天好天	天好天 晴天季节
夫娘婆	夫娘婆 妇人统称
实的的	实的的 硬实得很
家下屋	家下屋 民居家庭
尯脚佬	尯脚佬 跛脚男人
平懒坦	平懒坦 平坦得很
抵腍逋	抵腍逋 非常合算
拜太公	拜太公 拜祭祖先
揩油水	揩油水 捞取便宜
新束束	新束束 新得发亮
新鲜佬	新鲜佬 鲜鱼贩子
无济事	无济事 无济于事
果份样	果份样 这个样子
沙尘友	沙尘友 鲁莽的人
泥水佬	泥水佬 建筑工匠
泥鸡仔	泥鸡仔 泥水小工
浸浸凉	浸浸凉 透心的凉
淡淡子	淡淡子 有点儿淡
湿湿子	湿湿子 有点儿湿
热热子	热热子 有点儿热
猪尿囊	猪尿囊 猪的膀胱
猪肉佬	猪肉佬 贩猪肉的
番鬼佬	番鬼佬 外国男人
番鬼婆	番鬼婆 外国妇女
痛痛子	痛痛子 有点儿痛
白白子	白白子 有点儿白
白鸽眼	白鸽眼 趋炎附势
眼瞇瞇	眼瞇瞇 眯着眼睛
羊屎鹤	羊屎鹤 灰色的鹳
胡镰须	胡镰须 络腮胡子
脷仔落	脷仔落 小舌发炎
臭臭子	臭臭子 有点儿臭
花肚君	花肚君 一种小鱼
苦苦子	苦苦子 有点儿苦
蓝蓝子	蓝蓝子 有点儿蓝
讲大嘴	讲大嘴 闲聊乱扯
邓家仔	邓家仔 疍家男孩
邓家佬	邓家佬 疍家男性
邓家婆	邓家婆 疍家妇女
那份样	那份样 那个样子
酸酸子	酸酸子 有点儿酸
青竹碑	青竹碑 竹叶青蛇
饿饿子	饿饿子 有点儿饿
香香子	香香子 有点儿香
马鲛孙	马鲛孙 小马鲛鱼
高脚佬	高脚佬 长腿男人
鸡屎藤	鸡屎藤 藤科植物
鸡膥螺	鸡膥螺 蚌的一种
黑墨墨	黑墨墨 一片漆黑
黑黑子	黑黑子 有点儿黑
齐辑辑	齐辑辑 排列鏊齐
世界肉	世界肉 最好的东西
丸子包	丸子包 有馅的汤圆
仰靴靴	仰靴靴 仰卧的状态
做田佬	做田佬 农夫、农民
充能械	充能械 显能，逞能
内伤佬	内伤佬 有肺病的人
冇舵船	冇舵船 喻人无主见
发羊吊	发羊吊 癫痫症发作
发鸡盲	发鸡盲 夜盲症发作
口水潺	口水潺 胶状的唾沫
后尾妈	后尾妈 后母、后娘
士曲线	士曲线 自行车辐线
大姐仔	大姐仔 年轻的姑娘
天热天	天热天 热天，夏季
头勾勾	头勾勾 垂头的样子
屎忽尾	屎忽尾 后面，背后
山头髻	山头髻 山顶、山峰
年卅晚	年卅晚 除夕、年底
床脚尾	床脚尾 床尾的后面
手扶仔	手扶仔 手扶拖拉机
捉生公	捉生公 生擒、活捉
捰牙佬	捰牙佬 游走的牙医
揽平头	揽平头 宀，宝盖儿
揾老趁	揾老趁 同“揾笨”
撑船佬	撑船佬 船夫、船工
槽行佬	槽行佬 宰猪卖肉的
江瑶柱	江瑶柱 干贝、肉柱
泡淡水	泡淡水 唆使人松劲
洗身盆	洗身盆 澡盆、浴盆
牙𪘞𪘞	牙𪘞𪘞 龅牙的样子
眼毛长	眼毛长 做事不耐烦
眼爆爆	眼爆爆 凶恶的眼神
眼金金	眼金金 贪婪的眼神
眼𣬬毛	眼𣬬毛 睫毛、眼毛
矮屎䏙	矮屎䏙 矮人、很矮
碌水鼓	碌水鼓 说谎、吹牛
米碎兰	米碎兰 常绿小乔木
红毛泥	红毛泥 水泥、洋灰
羞人丛	羞人丛 丟人、丢脸
翳翳子	翳翳子 有点儿痛心
脚指尾	脚指尾 脚的小拇指
脚马头	脚马头 脚的大拇指
草花头	草花头 艹，草字头
虾膥钻	虾膥钻 比喻人小气
行船佬	行船佬 船夫、船工
订髻奴	订髻奴 白喉红臀鹎
讲小嘴	讲小嘴 说别人坏话
讲牙花	讲牙花 无事聊天儿
闲长时	闲长时 同“闲长”
隔篱屋	隔篱屋 隔壁、邻居
青悲悲	青悲悲 青色的一种
𢯭仔婆	𢯭仔婆 乳母、保姆
事熟证	事熟证 指有人情关系
二八天	二八天 指凉快的季节
做丑人	做丑人 交恶，做冤家
做戏佬	做戏佬 演员、做戏的
冲凉房	冲凉房 洗澡房、浴室
双企人	双企人 双立人“彳”
发膥撬	发膥撬 阴囊病的一种
合桶佬	合桶佬 做盆桶的木工
喂狗蟹	喂狗蟹 女人骂男人语
外江佬	外江佬 外省、外县人
多头纹	多头纹 爱闹事、多事
多头路	多头路 爱闹事、多事
大头狗	大头狗 舞狮的狮子头
夫娘乸	夫娘乸 妇人（憎称）
夫娘仔	夫娘仔 指新婚的妇女
子丑寅	子丑寅 卯，即坏家伙
寡佬索	寡佬索 更凄凉的寡佬
心镊镊	心镊镊 同“心思思”
打雀眼	打雀眼 一只眼不正常
扯唇舌	扯唇舌 说别人的是非
捰柴佬	捰柴佬 樵夫、打柴的
擞发冷	擞发冷 发疟子，疟疾
教师仔	教师仔 教师（贬义）
棉布螆	棉布螆 皮肤病的一种
椰菜仔	椰菜仔 洋白菜的幼苗
榄子核	榄子核 ①橄榄核喉结
点称边	点称边 竖心旁“忄”
眼文文	眼文文 眼睛毫无神色
睏晏觉	睏晏觉 午睡、睡午觉
瞓晏觉	瞓晏觉 午睡、睡午觉
秃统鬼	秃统鬼 挑拨离间的人
笨屎强	笨屎强 屎壳郎、蜣螂
米碎仔	米碎仔 碾碎了的大米
自由女	自由女 不出嫁的女人
荡荡光	荡荡光 形容灯光很亮
萝卜仔	萝卜仔 小萝卜咸萝卜
虾婆弹	虾婆弹 皮皮虾濑尿虾
讲世界	讲世界 谈话、谈家常
财主佬	财主佬 泛指有钱的人
败主狗	败主狗 不护主子的狗
迷迷帝	迷迷帝 昏得不省人事
闲时日	闲时日 同“闲时日”
驮仔乸	驮仔乸 孕妇（鄙称）
鬼打晕	鬼打晕 犯糊涂，骂人
鸡乸菢	鸡乸菢 地老虎的幼虫
鸭膶肠	鸭膶肠 鸭肝制的香肠
𪥕雷槌	𪥕雷槌 钝、很不锋利
㳽㳽基	㳽㳽基 形容很满的样子
七埕酒	七埕酒 阳东县一村委会
亲家嫲	亲家嫲 姻家（指女人）
冇得弹	冇得弹 完美，无可挑剔
双孖仔	双孖仔 双生儿、双胞胎
发凸仔	发凸仔 婴儿扁桃腺发炎
嘴长长	嘴长长 形容爱说长道短
圆眼子	圆眼子 桂圆，热带植物
大工舦	大工舦 舵手，渔民口语
大碌竹	大碌竹 竹子做的水烟筒
大肉桂	大肉桂 胡扯、说谎的人
大茶根	大茶根 有毒的土产植物
天曚曚	天曚曚 将近黎明的时候
嫩粒粒	嫩粒粒 嫩得很、细得很
安生精	安生精 捏造，无中生有
忽必烈	忽必烈 灭宋（𩠌）之人
拗狗屎	拗狗屎 占便宜、不讲理
揼骨佬	揼骨佬 经营按摩的男人
揼骨女	揼骨女 从事按摩的姑娘
搅儿嬉	搅儿嬉 不认真、当儿戏
放白鸽	放白鸽 让妻子与人私通
新出物	新出物 新产品、新东西
无心忿	无心忿 不满意、不甘心
槌角筋	槌角筋 一种有刺的植物
玉荷包	玉荷包 荔枝的一个品种
甜甜子	甜甜子 略甜、有点儿甜
百爷公	百爷公 老爷爷、老头儿
着大激	着大激 横蛮地高声说话
纠丝边	纠丝边 绞丝旁，糸、纟
肥腯腯	肥腯腯 脂肪太多，很腻
臭屎字	臭屎字 笔顺写错了的字
裤头䘿	裤头䘿 半长不短的裤子
走无甩	走无甩 逃不掉、跑不了
跴死蚁	跴死蚁 形容人走路很慢
酸枝木	酸枝木 豆科黃檀属植物
门企星	门企星 门框两旁的竖木
驮膥蟹	驮膥蟹 将要产卵的母蟹
鸡屎疔	鸡屎疔 头上的一种小疮
黄丝蚁	黄丝蚁 一种黄色的小蚁
黑叶仔	黑叶仔 荔枝的一个品种
𠺘口盅	𠺘口盅 漱口盅、茶缸子
二世祖	二世祖 “败家子”的别名
井底蛙	井底蛙 形容见识浅窄的人
光荡荡	光荡荡 亮堂堂、很亮很亮
出头天	出头天 离不幸境遇，出头
出婚婆	出婚婆 夫未死再嫁的妇女
嘴𪖐𪖐	嘴𪖐𪖐 嘴向上翻，不满状
墨鱼船	墨鱼船 墨鱼的骨头，螵蛸
大树脚	大树脚 引申义为“靠山”
头耷耷	头耷耷 失意、沮丧的样子
好人事	好人事 好相处、和蔼可亲
妹仔屎	妹仔屎 小女孩儿（鄙称）
家口船	家口船 以船为家的渔民船
打失茶	打失茶 订婚后死了未婚夫
托大脚	托大脚 巴结有钱有势的人
担仔佬	担仔佬 挑担的男人，挑夫
拖鱼船	拖鱼船 成对拖网捕鱼的船
无相干	无相干 不好不坏，还可以
猪头唛	猪头唛 头大眼小的丑貌人
白肭肭	白肭肭 形容人体肌肤白皙
白鼻佬	白鼻佬 好淫、轻佻的男人
眼反反	眼反反 反眼相看，仇视貌
礼衣边	礼衣边 汉字偏旁，衣字旁
穷佬仔	穷佬仔 穷人，同“穷佬”
薯粉丸	薯粉丸 用薯粉做成的汤丸
蛤仔纸	蛤仔纸 一种玩具枪的火药
补镬佬	补镬佬 以补锅为职业的人
跳皮仔	跳皮仔 顽童、调皮的孩子
雷公笋	雷公笋 半截的、不弯的虹
青头仔	青头仔 处男，未婚的男子
鸡罩攥	鸡罩攥 竹织的没底的鸡笼
黄皮子	黄皮子 热带果名，味酸甜
先时人	先时人 ①前母②死去的丈夫
吃上田	吃上田 吃庆祝“上田”的饭
嘴赠赠	嘴赠赠 形容强辩时嘴的状态
墨墨黑	墨墨黑 形容愚蠢、一窍不通
大拖水	大拖水 咸鱼船洗仓水，鱼露
大碌藕	大碌藕 形容一个人大而无用
大花炮	大花炮 不踏实、爱说谎的人
头崇崇	头崇崇 智商较低，缺乏思想
弊家火	弊家火 糟了，同“弊屎火”
心思思	心思思 惦记在心，希望占有
放放光	放放光 形容浮肿透明的样子
望瞭岭	望瞭岭 阳江江城的一座山名
椰子壳	椰子壳 椰子的坚果皮、外壳
清清形	清清形 冷冷清清，非常沉寂
牛角垌	牛角垌 阳江地区的一条小村
独头佬	独头佬 单身汉（骂人的话）
眼清清	眼清清 恐惧或惊讶时的眼色
禾谷仔	禾谷仔 像禾花雀的一种小鸟
老板婆	老板婆 店主的妻子、女店主
讲唇舌	讲唇舌 搬弄是非、挑拨离间
酸枝椅	酸枝椅 用野荔枝木做的椅子
钓鱼公	钓鱼公 翠鸟，又叫“鱼狗”
雷公狗	雷公狗 蛇的一种，形似蜥蜴
为喉筋	为喉筋 指舌底连下腭的粘连带
之字曲	之字曲 多指道路的连续弯曲处
口水尾	口水尾 仿人家的话，人云亦云
同志仔	同志仔 称呼比自己年轻的干部
嘴尖尖	嘴尖尖 形容牙尖嘴利能说会道
大围罟	大围罟 集体围捕海鱼的一组船
大番薯	大番薯 多指无用的人（贬义）
大粒佬	大粒佬 大人物、有声望的官人
打保头	打保头 代人买东西时中饱私囊
扯索婆	扯索婆 向嫖客介绍暗娼的女人
抛浪头	抛浪头 虚张声势，以言词压人
新学手	新学手 新手，刚掌握技术的人
无通气	无通气 不给人方便，不近人情
死佬碌	死佬碌 骂人语，意同“死瘟”
滑头仔	滑头仔 巧言令色、不实际的人
电灯胆	电灯胆 喻人做事死板，不通气
番菠萝	番菠萝 林檎，学名“番荔枝”
花磌女	花磌女 童养媳婚前死了未婚夫
衫扣公	衫扣公 子母扣子中凸出的一个
阔喇耙	阔喇耙 宽得很（多形容衣物）
雪梨蔗	雪梨蔗 外皮紫红色的一种甘蔗
鸡仔咪	鸡仔咪 鸡皮疙瘩，同“鸡咪”
鸡心椒	鸡心椒 朝天椒，同“鸡踢椒”
丧丧声	丧丧声 打破金属器具发出的声音
做人客	做人客 女子出嫁，即做客的意思
出水鱼	出水鱼 不能留着用（渔民成语）
发肚胀	发肚胀 指急性肠胃炎，肚子胀满
大姐嫂	大姐嫂 俏皮话，称已结婚的姑娘
大桶竹	大桶竹 ①马大哈②指做事不过细
大花厂	大花厂 没有装饰的一种结婚花轿
婆仔粮	婆仔粮 无劳动力的老妇人的口粮
拖唇舌	拖唇舌 惹是生非、背后讲人坏话
拖死蛇	拖死蛇 形容做事拖拖拉拉不积极
搅麦糠	搅麦糠 骚扰、干扰、捣乱、胡闹
污糟猫	污糟猫 指小孩搞得很脏，不卫生
治鼠猫	治鼠猫 不用捉就能威慑住老鼠猫
热呵呵	热呵呵 食物热得不能进口的程度
老举寨	老举寨 妓院，妓女集中住的地方
老公仔	老公仔 ①老头儿②年纪小的丈夫
老婆仔	老婆仔 ①老太太②年纪小的妻子
青光瓮	青光瓮 ①大缸②最大的一种蜻蜓
三八仔	三八仔 不务正业、无志向的年轻人
下路仔	下路仔 指阳江以下，广东西南的人
八卦婆	八卦婆 ①女巫②喜欢搬弄是非的人
半桶水	半桶水 一知半解，无一技之长的人
及第粥	及第粥 猪肝、猪粉肠、瘦肉煮的粥
吃都鬼	吃都鬼 在某事达到目的，占了便宜
哭绥绥	哭绥绥 哭成一把鼻涕一把泪的样子
大头帽	大头帽 用竹篾编制的平边的大雨帽
大心肝	大心肝 ①心狠、不慈善②心狠的人
大耀垌	大耀垌 即平坡大垌，指宽广的田野
拖风鱼	拖风鱼 靠风力行船于大海捕来的鱼
无话得	无话得 ①不能说②很不错，怪不得
月份牌	月份牌 日历。现在多改说“日历”
未交捞	未交捞 远远不及，远远不够，不到
果班嘢	果班嘢 指一群行动不严肃的年轻人
滑捋捋	滑捋捋 滑得很（形容圆滑的东西）
滑脱脱	滑脱脱 滑得很（形容圆滑的东西）
炒鱿鱼	炒鱿鱼 解雇，卷起铺盖像炒鱿鱼状
牛打𢩪	牛打𢩪 粗绳状的麻花，油炸的面食
眼凸凸	眼凸凸 形容眼睛睁得很大，很凶恶
眼吉吉	眼吉吉 对人不满，怒而不言的眼神
老姑婆	老姑婆 老处女，比“老大姐”老些
胡须佬	胡须佬 有髯的人，尤其指络腮胡子
花头鸭	花头鸭 做过坏事为公众所熟知的人
走马蚁	走马蚁 大而黑，走得很快的一种蚁
元胎仔	元胎仔 未婚的青壮年。同“青头仔”
大克屎	大克屎 贬指又大又笨又名声不好的人
大炮友	大炮友 爱吹牛的人，或称“大炮和”
头雷雷	头雷雷 ①走路低头不看人的状态②笨
油麻蔺	油麻蔺 像芝麻的野生植物，可做饮料
眼佐佐	眼佐佐 形容小孩躺着不入睡时的眼色
眼斩斩	眼斩斩 屡教不懂，只见眼皮不断开闭
衫扣乸	衫扣乸 母扣，子母扣子中凹陷的一个
西南天	西南天 刮西南风的天气（渔民用语）
豆腐博	豆腐博 油煎过的小而方的空心的豆腐
贡卡卡	贡卡卡 两臂外张，像螃蟹举螯的状态
金鸡仔	金鸡仔 瓢虫，金红色，像半边小圆珠
顺应喉	顺应喉 答话时没经过思考，随便回答
齐邑邑	齐邑邑 ①排列得整整齐齐②一个不缺
䠥脚鸭	䠥脚鸭 ①断了一只腿的鸭子②一种小船
啮仔佬	啮仔佬 吃小孩的人，用来吓唬小孩的话
墨斗仔	墨斗仔 比墨鱼体小而短的一种软体动物
归公佬	归公佬 海陵一带称修伞、磨刀剪的工匠
楼仔轿	楼仔轿 迎接新妇时用的最美观的大花轿
烂仔头	烂仔头 为首的坏孩子、流氓团伙的头儿
犁头揰	犁头揰 说话或行为冒失，不知轻重的人
猪疬子	猪疬子 寄生在猪肉里的虫子结成的肉粒
索路多	索路多 变化多、花样多、用不着的事多
车仔佬	车仔佬 泛指靠踩自行车搭客赚钱的男子
髻簪螺	髻簪螺 一种长尾螺，壳色白，指头大小
崩口碗	崩口碗 ①有缺口的碗②一种植物，可入药
替面女	替面女 女儿死后，女婿再娶，作为干女儿
望口狗	望口狗 嘴馋，望着人家吃东西（骂人语）
油勒仔	油勒仔 海鱼，扁小，方形，多刺，味鲜美
濑尿虾	濑尿虾 ①虾蛄②引申指遗尿、尿床的小孩
番头婆	番头婆 再婚的妇女，旧时又叫“再醮妇”
眼意意	眼意意 像看太阳时，不能张开眼睛的状态
西门濑	西门濑 ①阳江城一处地名②香港客的谐音
鸡笼掩	鸡笼掩 ①鸡笼的门②喻指西裤的拉链部分
黄芽白	黄芽白 卷心白菜的一种。又名“银芽白”
周身刀	周身刀 全身是刀，讽刺人家所谓“有本领”
扪身布	扪身布 工作时遮在身前的布。又叫“兜肚”
月头婆	月头婆 生孩子后未满一个月的妇人，坐月子
眼光光	眼光光 不能入睡，睁开眼睛往上看时的眼神
鞋挞鱼	鞋挞鱼 ①比日鱼的一种②纸鸢的一种③鞋垫
鸭脚包	鸭脚包 食品，用鸭肠把鸭脚和肥猪肉捆扎好
含笑花	含笑花 一种像玉兰花的香花，别名“香蕉花”
外头人	外头人 ①外地人②还指非本家，包括嫁出之女
大王公	大王公 大王庙里的神。农历三月三日是大王诞
眼矇朦	眼矇朦 眼皮很厚，兼之下垂，看东西看不清楚
眼谷谷	眼谷谷 对事不满又无奈，充满敌对情绪的眼神
贫婆婢	贫婆婢 水田中一种红绿相间的多鳞小鱼，好斗
贫贫屁	贫贫屁 水田中一种红绿相间的多鳞小鱼，好斗
过渡仔	过渡仔 代买东西或代人带东西时取下一些自用
丹桂树	丹桂树 又名“木樨”“桂花”，捩花目、木樨科
剃眼眉	剃眼眉 受到别人有意的讥讽或无稽的嘲弄、侮辱
死仔头	死仔头 死孩子，同“死仔包”。（女人骂男孩语）
死佬头	死佬头 该死的男子，同“死佬”（女人骂男人语）
眼靴靴	眼靴靴 仇视别人时侧视的眼神。书面语为“睨视”
黄钢痴	黄钢痴 黏性很强的胶状物，可以用来粘蝉和捉小鸟
𪥕头婆	𪥕头婆 ①无儿女后代的女人②独身妇女（骂人语）
二四跳	二四跳 形容受虐、受惊吓或极其暴躁时上窜下跳的样子
猪郎公	猪郎公 ①性功能旺盛的淫邪男子②乱搞男女关系的男子
脆缉缉	脆缉缉 很脆。可形容食品的酥脆，也可形容物品不结实
金银引	金银引 食品，用猪肝把长三角形的肥猪肉包起来风干而成
妹仔大	妹仔大 行旧式婚礼时，陪嫁行礼的女孩儿，又叫“伴嫁妹”
碓齿唛	碓齿唛 嵌在粗木一头的圆石墩，与確坎结合，可春米、春粉
番鸭变	番鸭变 两种鸭（番鸭和塘鸭）杂交生下来的一种鸭子，不能繁殖
龙捰水	龙捰水 龙卷风，或指龙卷风把水或风卷成柱状的景象。［词组］
酒糟菜	酒糟菜 困难时期，农村酒席后剩下的吃过的菜肴、汤汁倒在一起，混合后分给亲朋，这种菜叫“酒糟菜”
一时一样	一时一样 多变
吃人骨灰	吃人骨灰 毒辣
天狗吃日	天狗吃日 日食
天狗吃月	天狗吃月 月食
木头公仔	木头公仔 木偶
清清趣趣	清清趣趣 有趣
漏漏就就	漏漏就就 龌龊
白狗争风	白狗争风 吃醋
白面水鸡	白面水鸡 秧鸡
矮屎磨锉	矮屎磨锉 很矮
立立乱乱	立立乱乱 胡乱
褪脚爬蹄	褪脚爬蹄 赤足
无能计得	无能计得 不得已
眼泪流流	眼泪流流 泪汪汪
笑意笑意	笑意笑意 微笑状
老老实实	老老实实 很老实
肉烂采汤	肉烂采汤 没浪费
规规矩矩	规规矩矩 很规矩
黑古窿冬	黑古窿冬 黑得很
黑鬼窿冬	黑鬼窿冬 黑得很
乃流改勃	乃流改勃 到处流浪
大你个钱	大你个钱 以势压人
快快脆脆	快快脆脆 快快儿的
挖肉做疮	挖肉做疮 没事找事
斯斯文文	斯斯文文 文质彬彬
新香旧臭	新香旧臭 贪新厌旧
无声无气	无声无气 不言不语
无情白事	无情白事 无缘无故
淡水长流	淡水长流 细水长流
狂狂忙忙	狂狂忙忙 慌慌忙忙
盲天黑蒂	盲天黑蒂 不明道理
稳稳阵阵	稳稳阵阵 扎扎实实
落水仔溦	落水仔溦 下毛毛雨
落水仔粉	落水仔粉 下毛毛雨
落狗毛水	落狗毛水 下毛毛雨
虾人虾物	虾人虾物 欺负别人
识法犯法	识法犯法 明知故犯
败水皇帝	败水皇帝 垮台皇帝
车天辘地	车天辘地 漫天说谎
颠颠废废	颠颠废废 傻里傻气
𠕳水过镬	𠕳水过镬 转手买卖
个学个样	个学个样 一个学一个
六六局局	六六局局 肚里不舒服
六毫二子	六毫二子 六毛两分钱
头男长女	头男长女 头一胎男女
妹仔人家	妹仔人家 女孩子家家
晒热头黄	晒热头黄 早晨晒太阳
独竹成林	独竹成林 事情会发展
矮屎木笃	矮屎木笃 矮人、很矮
𫣶贼打劫	𫣶贼打劫 趁机做坏事
事事熟熟	事事熟熟 很熟悉，相识
肥头朒耳	肥头朒耳 胖乎乎的样子
伶修俐俐	伶修俐俐 干干净净、聪明
勒时勒刻	勒时勒刻 立刻、限定时刻
揼揼岌岌	揼揼岌岌 摇摇欲坠的状态
摩摩梭梭	摩摩梭梭 做事迟缓动作慢
生生猛猛	生生猛猛 奇奇怪怪或生动
看米下水	看米下水 要注意具体情况
看风驶𢃇	看风驶𢃇 要注意具体情况
睇𩠌食饭	睇𩠌食饭 要注意具体情况
无理无论	无理无论 不计较、大方相处
疏堂兄弟	疏堂兄弟 同支派的如堂兄弟
吽吽窦窦	吽吽窦窦 精神萎靡不振的样子
大早留头	大早留头 大清早，同“大早”
大早留晨	大早留晨 大清早，同“大早”
天公赖屎	天公赖屎 流星下坠。［词组］
死马勒凸	死马勒凸 呆呆地站着一动不动
留命等运	留命等运 拖延时间，等待时机
累人累物	累人累物 即“害人害物”之意
胡须勒凸	胡须勒凸 脸上胡子拉碴的样子
融融末末	融融末末 成酱状、糊状、粉状
今生今世	今生今世 此生此世，指有生之年
米煮成饭	米煮成饭 成了定局，改变也晚了
黐手黐脚	黐手黐脚 粘得很，多指小孩缠人
一口系脷	一口系脷 满口是舌头，意即说不清
戆婆等轿	戆婆等轿 傻等、喻做事不会动脑筋
栏头过耳	栏头过耳 不管青红皂白，乱干一通
火烧火濑	火烧火濑 热不可当或皮肤痛不可当
六月落霜	六月落霜 意想不到的灾难，心中懊丧
疏过落北	疏过落北 对做过的事不满意，很后悔
三姑六婆	三姑六婆 爱管闲事或职业不正当的妇女
男人大丈	男人大丈 堂堂男子汉。（常用于贬称）
蛇头鼠眼	蛇头鼠眼 形容人的面相丑恶，心术不正
水过鸭背	水过鸭背 比喻事过之后没有留下一点痕迹
一听二望	一听二望 较长时间、耐心地、充满希望地等待
尖头利角	尖头利角 连小事也不放松。无孔不入，一点小利都不放过
摸摸挱挱	摸摸挱挱 ①做事迟缓动作慢②往眼睛看不到的地方摸来摸去
地理先生	地理先生 堪舆家，旧社会靠迷信为生的一种人，也叫“地理佬”
大吉利是	大吉利是 小孩或妇女打喷嚏时，妇女接着说一句“大吉利是”表示吉利
吃狗无持毛	吃狗无持毛 厉害
杀人无眨眼	杀人无眨眼 凶残
窿背佬下坎	窿背佬下坎 顺势
木头公仔戏	木头公仔戏 木偶戏
米筛遮大伯	米筛遮大伯 不顶事
二一添作五	二一添作五 平均分开
危险过剃头	危险过剃头 非常危险
夹估买老牛	夹估买老牛 不算细账
杀人无使刀	杀人无使刀 手段厉害
狗死狗虱亡	狗死狗虱亡 同归于尽
老鼠记谷种	老鼠记谷种 念念不忘
补被补紧席	补被补紧席 顾此失彼
讲笑讲成真	讲笑讲成真 弄假成真
阉鸡阉出肠	阉鸡阉出肠 技术不精
马屎𫣶官威	马屎𫣶官威 恃势欺人
便宜冇好嘢	便宜冇好嘢 便宜没好货
知死无瞇眼	知死无瞇眼 事先不了解
无死甩层皮	无死甩层皮 比喻十分厉害
偷都太爷银	偷都太爷银 做错事，很害怕
冇手安出脚	冇手安出脚 搬弄是非，造谣
好心无用斋	好心无用斋 不必装作好心人
想快无得撚	想快无得撚 形容想快快不来
人情紧过债	人情紧过债 送人情比还债还紧
出世遇黄巢	出世遇黄巢 生不逢时，逢乱世
故意踏差鞋	故意踏差鞋 有意为难或有意做错
无声狗咬人	无声狗咬人 寡言的人也有阴险的
雷公打豆腐	雷公打豆腐 不是敌手，所向无敌
鲎壳𠕳无起	鲎壳𠕳无起 即“烂泥糊不上墙”
冇窿挖出蛤	冇窿挖出蛤 即无事生非，善于做作
冇隆扲出鳝	冇隆扲出鳝 即无事生非，善于做作
打死狗讲价	打死狗讲价 事前不商量，无可挽回
本地姜无辣	本地姜无辣 看不起本地人，本地货
看鬼无出相	看鬼无出相 意料不到，表里不一致
揞鸡鱼箩仆	揞鸡鱼箩仆 提迷藏，北京话为“藏猫猫”
周身卜碌刀	周身卜碌刀 比喻身手不凡，但多用于讥讽人
